Unnamed: 0,text,Emotion
283174,i hate sufjan stevens for existing and thus making me feel even less talented,hate
225467,i am obsessing and i feel unsure and i hate that,hate
421417,i hate not being able to make him feel better,hate
578183,i feel discriminated against hated and deprived of everything i had ever dreamed of,hate
360505,i did get some feedback no actual hate mail because i was as often a bit too honest in how i feel i believe that fearless leader understood where i was coming from,hate
480276,i don t want to go through life feeling hateful and revengeful because that s not going to do me any good,hate
360250,i hate that store people are so rude there and it always feels so dirty,hate
72196,i feel like becoming that person i always hated,hate
691507,i was probably feeling hated by the world and deciding to hate the world back,hate
306812,i really hate it when people feel the need to be exceptionally bitchy,hate
531756,i just hate how bad she made me feel i was even more insecure and unsure of myself a year ago then i was now and everything i thought was based on what others thought and their reactions,hate
60746,i suspect the family support she received whenever she was feeling hateful was what set the sails for her life,hate
233854,i have already faced makes me feel brave enough to face whatever is in my future,hate
214991,id feel hateful and victimized,hate
785509,i feel the need to document all of this because of how much i hated being pregnant,hate
781108,i dont hate marcus and i have a hard time feeling outraged about marcus still being in the competition since theres no way that he should have gone home before chris,hate
219590,at a party i saw two persons having a fight the aggressions and the hate between these persons produced an unpleasant impression on me,hate
809954,i go with whatever mood i m feeling in for the moment but with a blank slate at the beginning of the year i am not sure exactly what i am in the mood for when it comes to my reading material,hate
597724,i feel hated helping prevent gay teen suicide script src http scripts,hate
570400,i feel i have hated those words for so long,hate
777764,i feel like hewould have just hated me for my change and hated christians even more for taking me,hate
19348,i feel like sh they feel hated for no reason and i cant force myself to do work im supposed to do like filling out applications go get a job,hate
750939,i hate the world but only for tonight just for one hour until i get over myself until i get over you i hate feeling these shivers i hate pretending our life is precious,hate
86397,i hated feeling so paranoid and out of sorts,hate
28924,i hate when that happens because then i feel like barfing even more because the taste is just delicious,hate
371232,i understand that feeling and ive hated many just because im insecured,hate
359064,i guess that way i can feel reassured that whatever direction i take its in the direction god wants me to go,hate
518748,im not the only one who hates having class today and im not the only one feeling homesick,hate
480458,i asked him how he would feel if someone said that cindy mccain had a face that looked like she hated blacks,hate
48499,i really feel like a hater or like im bein messy,hate
24520,i feel some botl are getting hated on because they may dig certain cigars like acids or gurkhas,hate
775332,i am feeling hateful towards ummmm,hate
196002,im really hoping that i go to bed tonight amp wake up feeling positive tomorrow because i truly hate feeling like this i hate feeling worthless amp not good enough,hate
50201,i could actually feel that most people hated their lives for one thing or another,hate
175418,i know this type of romance has precedent in fiction and does keep in a certain classic feel but i ve always hated that kind of story,hate
47897,i feel so useless saying these things im the big sister i feel like i should be able to revive ninja and make everything all better and i cant and i hate it i fucking hate it,hate
414623,i was home alone or whatever i would feel weird if i was on a persons profile for more than minutes,hate
211172,i hated to put her in a position where she would feel judged and uncomfortable but we arent going to stop being friends and she will have to deal with it at some point,hate
256138,i hate i feel so fucking annoyed or rather i feel disgust toward them,hate
81694,im trying to find answer for myself the truth is very simple people can be whatever they want and feel free because of the masks or because of the a new soul what starts to live in you,hate
237934,i feel like i should have hated it because there was so much about it that annoyed me,hate
692333,i get that it s a cleanse and its not meant to be long term but i hated feeling so lethargic,hate
644298,i saw the video of cena kissing maria and surprisingly i didnt feel like i hated her,hate
198362,i feel like i dont know like im being punished for being the pond scum or whatever,hate
743420,i am beginning to feel hated by myself,hate
794196,i feel so angry all the time not for eating just in general i hate the world and everything in it,hate
689707,ill start feeling creative and write about something crafty or perhaps ill just rant about whatever pops into my head,hate
620888,i never thought id feel so much as a jot of sympathy for hussein whom i always viewed as a jumped up petty thug whatever my thoughts may be about actions against his administration,hate
525068,i had this rushing feeling that they had liked me before but now i was going to become the unlikable abortion girl who kills and hates babies and is a fake mommy,hate
609337,i feel furious as of now as i dont know what is happening and i absolutely hate it,hate
779445,i took the earphones out i came back to reality and i didnt like the feeling i hated the noise of the bathroom and everything surrounding me,hate
462541,i hate to think that maybe she feels isolated,hate
683197,i feel really bitchy or moany or whatever you want to call it because i have had a lot of bad luck recently nothing serious but small things that pissed me off none the less,hate
533706,im sure that each person has their own complex set of reasons for leaving and chalking it up to one reason or feeling like because they all hated academia is probably a little too simple,hate
592817,i always find on a road trip i feel miserable because of the food i eat usually purchased at whatever stop we make,hate
70820,i choose to do whatever i need to do to feel caught up calm and successful,hate
487627,i hate how it makes out that the percentage who reposts these type of posts are in the small percentage of people who are saved how it makes the person who does not repost feel that they are somehow inadequate,hate
662227,i blog about what and how i feel how sentimental i am and how i start to hate it,hate
378376,i have been feeling more hateful than ever,hate
354906,i can never leave their house and i hate going back to my moms because i feel irritated for some reason,hate
227520,i feel like a greedy brat and i fucking hate it,hate
626570,i feel hated loathed,hate
223592,i really hate that feeling when you wake up from a really disturbed sleep and feel all befuddled,hate
517890,i stay home full time i feel like its acceptable to wear yoga pants because i hate most of my clothes,hate
130145,i didn t talk to you because i was scared of the way you made me feel i hated you for making me forget silvia even for an instant,hate
300911,i feel hateful to myself and to god,hate
807442,i didn t think that they were beasts but they didn t quite feel like my parents anymore and i hated that,hate
595084,i just feel uncomfortable being the only one not talking about whatever stuff they are talking about,hate
357736,i hate feeling intimidated but in this process i have learned that i just have to suck it up,hate
834978,i couldn t decipher why it gave me such a gut wrenching feeling in the pit of my stomach but i knew that i hated seeing him emit such misery,hate
607294,i hated the feeling and felt frightened by it,hate
93265,i think once we are mothers we feel amazing joy when we can provide whatever that is for our children wouldnt you agree,hate
561219,i told him that he had just hurt my feelings and asked him if he really hated me,hate
823428,i rin dahil bakit ako magtatanim ng sama ng loob magkakaroon ng feeling na hateful sa isang tao alam mo yun dahil sa kanya,hate
467332,i have a feeling todayll be hateful,hate
782380,i was feeling rather hateful towards my body tonight,hate
669467,i thought breaking up with my best friend of years would make me bitter and feel hateful towards her,hate
737322,i hate that it makes me feel like i need to be gorgeous so i need to throw up,hate
747979,i can feel the hated eminating from downstairs towards arse,hate
311371,i no longer feel the longing the pain the bitterness whatever you may call it,hate
789965,i hate the feeling of devastated,hate
451318,i do not feel hate i just feel out of place and unwelcome,hate
347345,i have told my mother that i have the agency to say what i feel tonight i kind of took things a little to far by saying how much i hated byu on facebook and made comments saying its not the lords university and screw byu,hate
54437,i feel like crap for being in my perception the most hated fur in the fandom,hate
178012,i feel so hated br style webkit box shadow none,hate
664530,i want to have health like this for whatever ungodly reason i have distanced myself from and i must say it feels fabulous,hate
745798,i feel so resentful towards her and i hate that feeling,hate
171583,i hate feeling that way and very much wish that i could be one of the outgoing people who didnt care what anyone thought of them or appear that way,hate
116016,i feel that opera has a supportive personality because if you watch her show whatever she says is supportive in some manner,hate
683015,i just feel like my father i hate to be bothered with all of this nonsense it amp apos s constant and oh it amp apos s his lyrical content the song amp apos guilty conscience amp apos has gotten such rotten responses,hate
700569,i cant even tell how hes feeling about me and suddenly hell exclaim how cute i am that he cant even stand it he hates how cute i am and doesnt know how to handle it,hate
70197,im starting to feel that i hate almost everyone or that almost everyone is idiotic,hate
683577,i hate that i feel ugly because of this because all my clothes feel tight small,hate
723466,i guys to herself and half to us because obviously she is used to this this ignoration of her attractiveness or whatever and she feels that the system is ludicrous,hate
807444,i feel like because i know these guys i m already hated because their trying to mack on all of them and they feel like i m invading their mac session,hate
493983,i hate it when they just smile and pretend they feel so pleasant to be around you,hate
520871,i will feel a loss of my artistic and contemplative self for whatever reason i find it impossible to manage blogging whilst working on school my internship and pleasing other people,hate
104022,i feel hated i feel despised i feel like everyone has it out for me and i dont know what to do,hate
497779,i feel as though whenever i start to become overwhelmed whether it be with work family friends or whatever i look for a way to escape without dealing with the actual issue at hand and up until now i have been completely fine with that,hate
555138,im feeling extremely nostalgic and miss my uni friends loads i hate the fact that theyre no longer a minute walk away and that going to see them now takes at least weeks advanced planning,hate
108488,i also had the feeling most people who hated the law probably had never experienced a serious disease,hate
768069,i dont know how i would feel about that but the fact that he is enthralled with this place makes me just want him to do whatever makes him happiest,hate
576881,i wrote in response to another disabled person having troubles filling out forms and feeling hated becasue the govt hass made we the dsabled an issue i truly feel for you,hate
535247,i feel disillusioned now so i wanted to try to figure out how these wonderful people were spouting such hateful things committing such outrageous acts behaving in such a shameful manner,hate
397167,i felt bad for calling warren a dick and i didnt want to hurt his feelings or make him think i hated him,hate
6636,i ask those who may read my blog who are on my facebook that if you do have a problem with me and feel you want to delete me but are apprehensive or whatever just go ahead and do it,hate
526003,i hate feeling resentful and wish i had the courage to tell my so,hate
588839,i cant really get more into detail because i already returned the book to the library but my feeling is that if ana had been isolated in a house for most of her life with a woman who hated and mistreated her the interpersonal and emotional damage should have been far worse and much more long term,hate
322714,i felt a bit of a bastard because i know it s lonely for some people just being in the world and i hate hate hate feeling unwelcome and karma the world has been especially kind to me this week in a number of ways but ah,hate
514001,i feel hated all the time,hate
627907,i cant remember signing up for whatever shes talking about which makes me feel foolish and more than a little nervous,hate
681754,i hate feeling like i m the more intelligent party and hate knowing that the guys have an inferiority complex,hate
482945,i believe you but if what i believe is so deeply knit into the core of who i feel i am i feel hated at the crass dismissal of my thoughts b c richard dawkins has convinced us differently,hate
229782,i feel hated why do i still feel like a failure,hate
507962,i hate succumbing to angst i cant help but feel tortured by the confusion of not knowing what my life is coming to,hate
60076,ive asked for the money countless times making me feel like im greedy cuz i hate asking people for money they owe me i figure theyll give it to me in due time,hate
438043,i hated him for ignoring everything i had told him i hated him for never thinking of my feelings i hated him for being the spoiled selfish brat that he is,hate
465198,i hate that im feeling so impatient and done being pregnant considering i still have days until my due date,hate
55601,id have thought i guess i am quiet sometimes like when im feeling shy or am tired or whatever,hate
418705,im coming to hate that little part of me because it feels like were not talking im just getting abused and i want to retaliate,hate
8084,i do think it s worth remembering that even though you ve read our books and our blogs and feel friendly toward us on our end of things you re a stranger even if we ve interacted with you through blog comments or e mail or whatever,hate
419693,i just feel like my father i hate to be bothered with all of this nonsense it s constant and oh it s his lyrical content the song guilty conscience has gotten such rotten responses,hate
515145,ill admit thats not easiest thing to do when youre exhausted or stressed or feeling angsty or distracted with your own thoughts or whatever,hate
258613,i tend to be relaxed about security and hate feeling paranoid,hate
787930,i feel like this is a horrible thing to say but when we pass people in the halls with their babies in carseats leaving i secretly hate them,hate
580864,i feel like this may be a delicate situation and whatever choices i make this weekend could potentially have a big effect on my life,hate
781480,i just lost the sense to feel if it was a joke casual remark or whatever stuff,hate
164154,i hate getting up early having that lack of sleep feeling groggy and sluggish and unprepared for the day,hate
166772,i hate to say it pain overwhelms any feeling of joy at looking at these precious items,hate
82029,i just hate not feeling like myself and being uncomfortable and tired all the time and i know things are going to get a lot more cramped over the next few months,hate
780302,i hate putting hope in myself because it always starts to feel rotten in my heart i m feeling so extremely stupid lately uneducated uninformed uninspired,hate
750959,i already explained this in one of the earlier posts but please don t go look cause i m usually too lazy to go back and look i just have a really good feeling about this one and i hate it when you prove me idiotic in public and i really hate it when you do it twice in the same post,hate
753239,i feel convinced by whatever i am reading or watching,hate
334183,i feel like the judges wouldnt have hated it as much if it werent so horribly constructed buffi it only has seventy two seams,hate
240339,i feel so hated and just tolerated,hate
739682,i get offended i get my feelings hurt sometimes i think im so hot sometimes i think i am ugly as heck sometimes i dont think i have a purpose and sometimes i think i was made just for this whatever this may be at the time but no one wants to talk about these things,hate
191757,i feel i hate him like i have never ever hated anyone like that but i cant stop looking at his existing symbol,hate
85966,i feel like my professors and my advisors will be very supportive and help me achieve whatever i might want to,hate
425813,i hate feeling broke,hate
389234,i hate being by myself and feeling lonely,hate
570028,i started crying cause i know exactly what she feels like and i hated knowing she knows what it felt like,hate
830510,i feel accepted for whatever i say,hate
396229,i feel nothing now i can never forget how much i hated you back then,hate
349466,i am feeling quite hostile towards all things academic and wouldnt i rather quickly finish school save my money then go abroad and do whatever the fuck i want with no one telling me i cant have over night guests and have to fulfill credit hours per quarter,hate
808534,i feel now to those i have in the past hated is more like apathy then anything else,hate
641095,i feel like the most hated person in the world right now and to top it off i feel alone in this crowd of people,hate
555467,i am feeling the self hate going or when i find myself feeling hateful of someone else all i have to do to feel the power and compassion of spirit once more is by remembering i am a spiritual being,hate
819940,i feel like i m talking to my husband s needy little sister who wants to do whatever she wants just don t be mad at her,hate
574147,i fight back by simply getting the job whatever it may be that i feel resentful about done,hate
219346,i cant help but feel ugly i hate my nose so much ugh,hate
550361,i hate how hopeless i feel and how hopeful they feel when i tell them,hate
442799,i had just been dealing with all the pointing laughing whatever you want to call it and as soon as i smelled that food the crappy feeling of being vulnerable went away,hate
686663,i feel like i am becoming one of those people i always hated,hate
271612,i could feel everyone s disappointment in me and i hated it,hate
804337,i hate myself so much i feel so defective and damaged it seems like anything that could go wrong has with me and i feel like i have been give more burden then a person should have to carry,hate
476615,i was going to take a trip to my lqs the last two days and look for stuff for the swap but the way ive been feeling i hated to infect the world,hate
413622,i feel hated poems,hate
520831,i feel hated i feel despised i feel like everyone has it out for me and i dont know what to do,hate
529598,i didnt usually feel quite so hated at this hour of the morning,hate
247860,i am pretty sure that whatever answer i come up with for each question the next person will have a completely different feeling or emotion about emotional feelings,hate
636640,i hate being around people because i feel like everyone that i know or meet is intentionally being rude hateful and mean spirited to others,hate
630603,i allow myself to feel as hateful as i do,hate
348245,i really hate feeling disturbed,hate
541905,i hate feeling like i m that needy girl because i m not,hate
400327,i feel much hate and anger on this very gloomy day in holland and europe,hate
547018,i am but i hate it feeling angered by waiting for someone or something when it s no one s fault not cool,hate
125289,i hate her for isolation i feel for unsafety i feel every day wether alone or in company,hate
44569,i heard him say that feeling cold is often a sign of iodine deficiency i started to have hope that maybe i could fix whatever was making me so severly and constantly cold that i was getting a little blue,hate
311054,i feel so hated and useless sometimes i even ask myself why havent i killed myself yet,hate
375897,i have to loathe myself or even allow myself to feel damaged long term,hate
476917,i feel like i so rarely see my handsome husband these days so i hate that we squandered some of that time,hate
753889,i will write whatever i feel whether it is worth or worthless,hate
119001,i feel so incredibly anxious as i sit to write this i figured this is my life and my little place on the interweb to share whatever i please so here i go,hate
294078,i am not perez hilton nor i am feeling so hateful,hate
624745,i have neither the events nor the evidence but i feel so hated,hate
645716,i absolutely dont want to have any kind of medicated birth since i hate how it makes me feel of course i will do what it takes to make sure he gets here healthy but i am definitely determined to do this without medication if possible,hate
514350,i definitely felt scared which made me feel vulnerable and i hated that,hate
164600,im just going to post whatever i feel like until im pretty much caught you guys up on everything that you may have missed if you,hate
90369,i feel like crap and i hate to take anything but i am glad i have the option if i want to,hate
696063,im an emotional wreck wait if im not feeling emotions that i think i should be feeling is that still a wreck or would i just be heartless or whatever,hate
576488,i really hate how many people ive really messed things up with seeing them around makes me feel so regretful accept my apologies and know that i have learned,hate
379125,i must say from the blogs ive read and the comments people have left i can feel that this is a very supportive site and people are not rude and hateful,hate
525700,i feel hated and lonely,hate
199671,i hate feeling like im being tortured via a knife in my intestines,hate
274398,i am doing that i am incredibly happy i am way into that thing or person or whatever and don t feel burdened by anything,hate
834920,i also have enough parts to build two more should i feel adventurous i hate triple heldrake lists but then the originals did come in threes,hate
476757,i feel reassured that all will be well whatever happens,hate
120046,i hate deleting posts because i think it makes people feel unwelcome though in the past week there have been a rash of posts in serious violation of the rules that i have deleted,hate
602795,i feel like because i know these guys i m already hated because their trying to mack on all of them and they feel like i m invading their mac session,hate
103088,i feel about internet trolls that say hateful things about a mother who openly shares a terrible mistake that she made although i sense i am being far too generous in my imagination of who and what they are,hate
814707,im still planning on making it and i expect to get started soon but if theres anything i hate its feeling rushed,hate
552908,i hate to admit it but sometimes as i lay in bed at night i feel so overwhelmed,hate
555637,is house for a few month always feeling like his parents hated the idea that their sons boyfriend who was over eighteen mind you lived with them and slept in the same room with their son every night in what they thought was separate beds but that was what the early alarm clock was for,hate
453695,i loathe about rex ryans incessant yammering i have to give him credit for always acting as though the jets have no reason to feel intimidated by anyone even if theyre walking into the lions jaws,hate
691919,i hate feeling hostile towards some and not as happy as i d like to be for others,hate
710007,i hate to relive my trip after so much time has passed i remember feeling stupidly homesick but looking back i do miss the nuances of the culture a lot,hate
197975,i often get the feeling i m hated,hate
825245,im always overwhelmed by these profoundly deep feelings of love tenderness and affection and with an aching chest ill watch them and stroke their faces and just feel just allow the emotions to wash over me and center me to clear away the angst that i felt over motherhood that day,love
49197,im not sure if i could possibly find the right words to express what or how much i feel for him let alone explain why i love him,love
110140,i hung out with two leo girls and they love attention and they stand tall amp dominant and i end up being the quiet one who feels too shy to share words,love
742212,i love this passage from persuasion by jane austen there could have been no two hearts so open no tastes so similar no feelings so in unison no countenances so beloved,love
422473,i feel doomed to be alone for the things i will come up with about myself or about my loved ones,love
195981,i feel love in the girls sweet faces in the mornings,love
502594,i feel like halstead is unsure if hes crazy for his love or just for the idea of love and its something that definitely hits home for me,love
154200,i am so in love with this cover because my characters meet on the beach and i asked the designer regina wamba of mae i design to give it an ocean water feel she did such a wonderful job,love
612869,i love christmas the feeling makes me feel so peaceful,love
551383,i feel joyful and loved,love
453475,i feel tremendously loved the more honestly i reach out to meet my own needs in mutually abundant ways,love
222010,i love the mystery of disney and all the hidden stuff there but it was nice to just enjoy everything without feeling rushed,love
592239,i love them both to death but i couldnt help feeling terribly amused as well as somewhat frightened,love
811177,i love dancing and feel incredibly repressed at the moment as i am not doing any of it,love
832260,i couldnt feel the loneliness and the embarrassment from loving the one who doesnt love me,love
455334,ill feel uncomfortable although i always heard people or friends around calling their loved one honey babe my angel darling peaches pickle gt,love
585350,i do knit with it but i have come to adore the care and love that goes into indie yarns come to feel strongly about supporting small businesses especially ones that turn out consistently excellent quality work,love
355639,i love anything with hearts on so i was sold on this cardigan straight away its a nice length too so could be used to make a fancy dress feel more casual this is a trick i love so you can wear something youd usually save for the evening in the day time,love
345384,i feel that many of us shy away from but i would love to see these posts generate conversations,love
416263,i just feel fully in love because i can see many of our beloved bloggers sending each other different love tags,love
383781,i cannot feel love towards someone unless i also get annoyed by them,love
108764,i then did things to make waves between us just so that if she forgave me i would reassure myself that she really did love me but as soon as she did any little thing that made me feel unloved i was so ready to believe that she never loved me at all,love
41073,i am feeling very blessed at what i get to do and really love capturing families together,love
90281,i was feeling unloved and so i resorted to be trusty addiction of sex to cover up how i was feeling,love
757787,i feel so insecure and love so distant and obscure remains the cure all by myself n m trong album a href http khung,love
717205,i do love that style because for some reason it makes me feel defeated to have to do the same thing every day,love
216740,i feel a sense of unreality as i sit here typing with the knowledge that the hp omnibook my beloved laptop is gone,love
682143,i may be feeling a bit more generous towards naomi because i just watched brides of christ last week which i love but this dress weirdly works,love
319303,i feel so helpless here becomes a cry for help i need your love,love
514749,i hate pan cakes i should have said i love him too but i am feeling shy all of a sudden,love
671555,i feel innocent giddy joyful and overflowing with love,love
799610,i see she is middle aged her hair greying in a way that kind of makes her feel like a much beloved aunt,love
639368,i pulled it out slowly not all the way but just enough to feel the delicious stretch the small sliver of pain that ive grown to love,love
193484,i feel for this dirty and sweaty cop i cant say i love him more than my milkyway chocolate bars,love
86474,i am feeling optimistic and the sun is shining i think you can put right the wrongs in your novels and love life alike,love
467234,i am feeling very blessed love ellie ps,love
616822,i don t know how things will turn out but at the moment i feel frightened nervous and tired yet so full of love for him,love
65758,i feel it mirrors lunas thoughts when she is thinking of her beloved,love
312120,i feel so so so loved,love
765285,i love the feeling sentimental stamp set from stampin up,love
612925,i feel like a tragic figure trapped in a dungeon with love impenetrable through these iron bars,love
349189,i wish i could explain to you the feeling i get when i see such lovely work especially done with beads i have sent to my dear partner in the bsbp,love
504165,i feel the divine will inside and outside of me surprising me whenever i m about to do my little actions or to say my little i love you to invest them with its light and make them its own,love
566402,i loved should hopefully give you the feeling of why i liked it as much and if you re in dublin it will make you feel even worse about the weather outside,love
290026,i love her more than anything and for once i feel safe being with someone,love
358578,i cant deny a funny feeling when he said dearly beloved dearly beloved dearly beloved i cant relate to you i cant relate to you,love
338364,i know that you can write down how you are feeling but i wish that i was talented enough to get you to feel what i am right now because it is one of the most lovely expressions of a soul that i believe is possibly out there in an ethereal existence,love
524014,i couldnt believe it but yes this product really has eliminated that feeling for me which has lead me to loyalty you can be assured i will chose the crio bru from now on to start my day with a coffee every now and then just because i do love it,love
354117,i feel love when i look into trusting eyes that are full of compassion and energy that vibration transmitted through the focus on each other in the moment of understanding,love
352107,i kind of like it actually ive never really had a nickname before so it feels quite affectionate that everyone calls me that except when the captains in a mood then he just yells emily at the top of his voice she laughed again,love
163109,when i get a hug from someone i love,love
553874,i said i love the name he said where ever i go i feel like the most hated guy in the room,love
528077,i created a very cheesy christmassy feeling by adding a lovely frame haha too much i know,love
57091,i do i understand the feeling to want to save your beloved,love
650263,i feel comfortable enough to tell you guys these things because if you have a blog you probably love shoes just as much as i do and i bet you do the very same thing,love
703967,i knew the feel of the thing before i ever even saw it the smoothness of the magazine cover and the width of its beloved spine,love
170000,i feel lonely and i want to pamper and be pampered i would be lovely and loyal i would do my best,love
157950,i lose one before so i know the feeling of losing your beloved ones more than anyone else,love
602155,i feel like you love the other siblings more than loving me,love
765007,i asked this person how she was approaching this issue the answer was oh i m being very specific i m saying even though i don t feel loved i deeply and completely accept myself,love
533716,i always love jack black acting as i feel he is very talented in both acting and music and he is the actor which really can make me laugh,love
800964,i feel loved with you i feel loved with you,love
588810,i love going in busy chat rooms when i am feeling particularly sociable which i must confess is quite often,love
822002,i have gone through periods of disliking and questioning my relationship to periods of feeling really needy and lovey with him,love
673017,i feel about my beloved books,love
283547,i feel in love with the gorgeous lace dress and knee length spotty frock,love
633930,i know its a love song but its still a little testament of how i feel about my precious boy,love
683618,i know how you feel my beloved did too,love
489983,i would love to get my teaching degree but for now feel very content with my sweet little ones,love
756930,i feel they re extremely talented unique and passionate about their artistry and i love creating music with artists like that,love
183209,i want to love again and not feel isolated from everyone else,love
734355,i know how you feel lovely post xx br br xelliealicex,love
651275,i feel the love a project for sweet olivia days ago,love
754458,i know you can t love me more than sending your son to the cross but i m ready to feel loved through today as much as eternity,love
256260,i feel a lot less alone knowing that i can see my loved ones even after this life,love
370828,i am feeling blessed to be doing what i love but it has definitely been a busy fall time for our family and kristin hornberger photography,love
193662,i feel is not just about the death of my beloved amelia it is much deeper still,love
685218,i feel uber festive this year and would love to deck up a bit even if it was only from my room to the living room,love
413498,i am seriously feeling festive already i have a feeling watching love actually on the way to edinburgh in the middle of october was not the most sensible idea,love
764380,i love the way she writes and the things she posts and i just feel like its a very truthful representation of who she is,love
6333,i love reading books about how best to educate kids in part because i care very strongly about the issue and in part because i like to feel inadequate,love
242362,i sent as much as messages in praying those people esp the one who gave a negative vibe over my marriage and in the end they will pray me back for the things that they even feel disgust in supporting actually cackling evilly what can i say my lovelies i do have a meanie mean strike also,love
395130,i know i have no more time to get on a normal holiday it feels like i will have no more time to relax after this very lovely holiday,love
269744,i hope she is only feeling the love and excitement and ignoring the moodiness that comes from my petty jealousy,love
125948,im feeling pretty dissatisfied with my usual reasons for playing mmos including social aspects rl and in game friends achievement new and better gear who doesnt love it,love
802364,im around tiernan where my walls come down and i feel hurt but happy and loved but so triggered and i hate it today was my dads birthday,love
296144,i love to teach about and two things that make me happy and feel the spirit strong,love
801423,i was able to download feel forgiven by god the beloved of god and desired by god as soon as this process unfolds its vibration transferred she thanked me and walked away as fast as he could,love
81765,i folks i feel that i must put in my thoughts here regarding lionheart i have read his blog from end to end and have admired his bravery and love for his fellow man,love
275371,i love prints because they re so fun and i feel like they add a little artistic flare to my outfit but at the same time there s nothing worse than an ugly print so you have to be careful,love
309431,i mean previouslies are always up for speculation and whatnot but i m sitting here feeling utterly betrayed by my beloved previouslies i mean i recap the dam things every week who does that,love
239247,i don t feel any eros ie romantic love for her,love
803947,i went from being in spokane with my family who loves me and theres always somebody around to being in lacey in a dorm where i feel despised,love
333096,i love that feeling there are few things more wonderful than losing all sense of time in a book and waking up to find that the world has moved on even while you were stuck in a haze of fiction,love
64962,i love the sun light and the warms and the ability to leave the windows open and feel a gentle breeze that ruffles the curtains and you have to add in the smell of a freshly mown lawn and the flowers,love
803462,i feel a love and a gentle prod to do positive things to change what bothers me,love
42297,i really had to grow a lot to find sheila gifts that i feel she would love because i can honestly be a selfish person,love
277687,i can t help feeling like i m an idiot for trusting someone so new completely clueless about love not meant to ever truly fall into it and irrevocably faulty with no chance of refurbishment,love
704348,i noe u may feel heartbroken to hear this things fr someone u love,love
563186,i love them i feel reassured that i am making him happy when those tiny smiles and laughs happen,love
267630,i think they reflect the growing tensions in our relationship and the reality that while he may feel very needy and dependent on me that doesn t mean he loves me like he once did,love
725348,i feel so proud to be a part of the book industry from small ways to bigger ones and feel blessed to have met so many incredible people through blogging for all the followers leaving thoughtful comments and fellow bloggers sharing the love of reading,love
655156,i disseminated to bring sweet and lovely innocence of a sense of proportion slightly asymmetrical feel even more lively and frame the election as the election when the dark box a round face can be modified to set off colour,love
81109,i feel love when i see those little dew drops on the delicate petals of the dahlia and orchids,love
548961,i could feel josephs intention love and hands heart and soul supporting my healing process,love
83589,i also feel more giggly girly in love than ever and its kind of funny and embarrassing at the same time,love
119986,i love the interiors of sperl and i feel like i am transplanted into another more elegant world,love
800955,i love both but do i feel that either is loving me or seeking to win like to raging bulls staking their claim,love
424995,i wish feeling like someones beloved would be a constant thing for me,love
141021,i know but there are somethings that have caused me to become more cold in my feelings towards my beloved husband lol,love
796679,i love feeling my sweet baby squirming kicking and punching around in my womb,love
315789,i need a guy who can care for me when i am sick when i feel cold he would give me a warm hug he can accompany me every time i want to go anywhere he would hold my hand everywhere we go he dont have to said i love you this word because i want him to said i always be at your side forever and ever,love
411628,i have a feeling we are going to be a little obnoxious and i love it,love
705448,i look at people whom i feel should be affectionate towards me and if they aren t then i feel rejected,love
113179,i can t help it i just love feeling smug sometimes,love
490979,i feel beloved and admired,love
530721,i always feel slightly embarassed by the fact that at the age of i am actually very fond of video games as i said id love someone to make a hawkman game but at the risk of sounding moralistic i cant think of anything worse for children,love
75591,i feel that we can use night romantic theme to describe our love,love
174453,i used to think he is not feeling and i think very few in the engineering school i had such a handsome boy met her three times before i talk about love has gone through three women desperate for love i have at the right time to find the right people get married is the attitude towards marriage,love
458225,i feel so many things when it comes to my husband betrayal disappointment hurt hopeless unloved invisible there are so many i cant even put a name to all of them,love
812216,i didn t before i feel an urgency to go to my beloved lake,love
478251,i love the way it smells my skin feels amazing and i dont have blemishes,love
131463,i see it as an amazing compromise they get to write down everything they feel but they don t feel the compulsion to have their beloved read it,love
44551,i loved that he was still small enough to ask me for help to feel safe,love
271942,i love that number partially because i want to feel like i broke some sort of superstition and i truly feel that this year will be good for me,love
403943,i love somewhere to put your hands if you are feeling awkward,love
438660,i feel like a failure today i have unsuccessful love life career friends are all gone they went to some place where there is better earnings and me well me i m still here in our village stuck,love
678070,im feeling disillusioned by western medicine i would love to open up a practice,love
279112,i leave for office with a feeling of content rejuvenated beingloved,love
656744,i describe what i feel upon seeing my beloved,love
531019,i feel like i don t deserve to be loved,love
97712,i love the combination as i feel the emotional possibilities are so great,love
561302,i am fascinated by the way god designed our bodies and feel beyond privileged to be able to eventually be a part of helping to love and care for his masterpieces,love
583114,i love the idea of it but it all seems so overwhelming and hard i feel like i would be impatient and non fun and incapable,love
152377,i must admit i didnt feel like hugging him not because i was angry with him but because i was so disgusted with myself i didnt feel i deserved his affection at that moment,love
524224,i could write about how making love to the woman i love after truly feeling the loss of another love through divorce is a delicious thing and through this lost and found journey our souls brushed one another,love
109243,i loved the functionality and the look and feel of flex apps but it was no less of a pita to get up and running with it than if i had just bothered to learn javascript,love
597027,i want to learn the art lf loving feel a tender kiss hold a body close to know the love i miss why not let me live speak the words i have to say are you scared i might repeat tales of yesterday for tortured souls do talk of pain they once endured and all will pay their penance that i can assure,love
138169,i would feel if i didnt hear from you my beloved readers,love
816900,ive witnessed them in the moist eyes of loved ones who will always feel the texture of the fingerprints you had so lovingly impressed upon their hearts,love
599378,i feel overwhelmingly loved and happy,love
696989,i love it though i love being motivated and feeling lively,love
